,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name
0,0.418,0.87,1,-6.47,0,0.0488,0.00563,5.11e-05,0.263,0.411,176.005,audio_features,1YeBw3L2tN8alXnpDqDm6r,spotify:track:1YeBw3L2tN8alXnpDqDm6r,https://api.spotify.com/v1/tracks/1YeBw3L2tN8alXnpDqDm6r,https://api.spotify.com/v1/audio-analysis/1YeBw3L2tN8alXnpDqDm6r,310253,4,Crossing Road
0,0.638,0.712,5,-5.889,1,0.0311,0.414,0.0,0.294,0.596,113.952,audio_features,6j04uewYlGesO1udV72rv8,spotify:track:6j04uewYlGesO1udV72rv8,https://api.spotify.com/v1/tracks/6j04uewYlGesO1udV72rv8,https://api.spotify.com/v1/audio-analysis/6j04uewYlGesO1udV72rv8,203257,4,You & Me
0,0.715,0.41,8,-15.558,1,0.136,0.756,0.00123,0.0744,0.371,144.983,audio_features,5fvI80jciBXxMj4JklKnbm,spotify:track:5fvI80jciBXxMj4JklKnbm,https://api.spotify.com/v1/tracks/5fvI80jciBXxMj4JklKnbm,https://api.spotify.com/v1/audio-analysis/5fvI80jciBXxMj4JklKnbm,273659,4,残酷な天使のテーゼ MATSURI SPIRIT
0,0.499,0.89,7,-8.256,0,0.0508,0.00145,1.38e-05,0.345,0.609,175.011,audio_features,4reAFBOJ56ZdM1g0oub5C8,spotify:track:4reAFBOJ56ZdM1g0oub5C8,https://api.spotify.com/v1/tracks/4reAFBOJ56ZdM1g0oub5C8,https://api.spotify.com/v1/audio-analysis/4reAFBOJ56ZdM1g0oub5C8,250757,4,Like Flames
0,0.402,0.948,7,-3.644,1,0.115,0.00533,4.77e-05,0.373,0.404,169.827,audio_features,1BqTpWakURvMLPKVn3XIRp,spotify:track:1BqTpWakURvMLPKVn3XIRp,https://api.spotify.com/v1/tracks/1BqTpWakURvMLPKVn3XIRp,https://api.spotify.com/v1/audio-analysis/1BqTpWakURvMLPKVn3XIRp,310364,4,HELLO HORIZON
0,0.507,0.441,0,-9.441,1,0.0269,0.727,0.00101,0.126,0.398,155.038,audio_features,6wKvOYzi6WBbF4WXC9J7Ey,spotify:track:6wKvOYzi6WBbF4WXC9J7Ey,https://api.spotify.com/v1/tracks/6wKvOYzi6WBbF4WXC9J7Ey,https://api.spotify.com/v1/audio-analysis/6wKvOYzi6WBbF4WXC9J7Ey,337899,4,虹とカイト
0,0.573,0.769,2,-7.784,1,0.0736,0.0316,0.0,0.187,0.556,111.98,audio_features,4eBgSyDDQqKHyxCvkqghs7,spotify:track:4eBgSyDDQqKHyxCvkqghs7,https://api.spotify.com/v1/tracks/4eBgSyDDQqKHyxCvkqghs7,https://api.spotify.com/v1/audio-analysis/4eBgSyDDQqKHyxCvkqghs7,232800,4,STORYSEEKER
0,0.577,0.61,1,-7.125,1,0.0371,0.0238,0.0,0.0773,0.762,79.996,audio_features,15WLZS3pvNj1grj8FsI1tv,spotify:track:15WLZS3pvNj1grj8FsI1tv,https://api.spotify.com/v1/tracks/15WLZS3pvNj1grj8FsI1tv,https://api.spotify.com/v1/audio-analysis/15WLZS3pvNj1grj8FsI1tv,308454,4,Gravity
0,0.609,0.749,6,-3.373,1,0.0461,0.376,0.0,0.0628,0.533,99.951,audio_features,5iPg9OCOa6Jv7Y9HLrtmxC,spotify:track:5iPg9OCOa6Jv7Y9HLrtmxC,https://api.spotify.com/v1/tracks/5iPg9OCOa6Jv7Y9HLrtmxC,https://api.spotify.com/v1/audio-analysis/5iPg9OCOa6Jv7Y9HLrtmxC,269031,4,外道讃歌
0,0.584,0.896,7,-3.428,1,0.0335,0.0598,2.78e-06,0.328,0.742,110.015,audio_features,5pNaPdDwd4qO5w4WdiQMdo,spotify:track:5pNaPdDwd4qO5w4WdiQMdo,https://api.spotify.com/v1/tracks/5pNaPdDwd4qO5w4WdiQMdo,https://api.spotify.com/v1/audio-analysis/5pNaPdDwd4qO5w4WdiQMdo,232627,4,いちごサンセット
0,0.503,0.569,5,-5.621,1,0.0262,0.105,5.78e-06,0.117,0.251,148.077,audio_features,4dzl4oqOEsKWRdzaDRY2Uz,spotify:track:4dzl4oqOEsKWRdzaDRY2Uz,https://api.spotify.com/v1/tracks/4dzl4oqOEsKWRdzaDRY2Uz,https://api.spotify.com/v1/audio-analysis/4dzl4oqOEsKWRdzaDRY2Uz,251163,4,dust
0,0.472,0.944,0,-1.012,1,0.0733,0.107,0.0,0.33,0.637,137.148,audio_features,1BKZVtjSkZvZpVvtaiulw1,spotify:track:1BKZVtjSkZvZpVvtaiulw1,https://api.spotify.com/v1/tracks/1BKZVtjSkZvZpVvtaiulw1,https://api.spotify.com/v1/audio-analysis/1BKZVtjSkZvZpVvtaiulw1,246787,4,PHOENIX
0,0.573,0.985,2,-1.434,1,0.0425,0.000563,0.181,0.374,0.315,115.039,audio_features,02lbewNkGqHLr06Irt4wvW,spotify:track:02lbewNkGqHLr06Irt4wvW,https://api.spotify.com/v1/tracks/02lbewNkGqHLr06Irt4wvW,https://api.spotify.com/v1/audio-analysis/02lbewNkGqHLr06Irt4wvW,324185,4,ひかりのディスコ
0,0.242,0.904,10,-3.604,1,0.0737,0.00401,0.0,0.26,0.52,84.642,audio_features,27Aet7xWrKxC6Yvw6S6Si3,spotify:track:27Aet7xWrKxC6Yvw6S6Si3,https://api.spotify.com/v1/tracks/27Aet7xWrKxC6Yvw6S6Si3,https://api.spotify.com/v1/audio-analysis/27Aet7xWrKxC6Yvw6S6Si3,256720,4,Papersky
0,0.562,0.59,5,-6.045,1,0.0353,0.22,0.0,0.113,0.569,168.034,audio_features,0zrqEdXxtNbM9ksb3WJjsv,spotify:track:0zrqEdXxtNbM9ksb3WJjsv,https://api.spotify.com/v1/tracks/0zrqEdXxtNbM9ksb3WJjsv,https://api.spotify.com/v1/audio-analysis/0zrqEdXxtNbM9ksb3WJjsv,255187,4,あなたがいる
0,0.203,0.3,10,-11.434,0,0.0399,0.955,0.197,0.104,0.16,111.813,audio_features,4MdAirX0TGmJyNjAjcEHwu,spotify:track:4MdAirX0TGmJyNjAjcEHwu,https://api.spotify.com/v1/tracks/4MdAirX0TGmJyNjAjcEHwu,https://api.spotify.com/v1/audio-analysis/4MdAirX0TGmJyNjAjcEHwu,151360,3,イザベラの唄
0,0.536,0.105,2,-23.286,1,0.0435,0.994,0.879,0.0947,0.629,179.956,audio_features,0OfOLctVeDUDXZusTZYslg,spotify:track:0OfOLctVeDUDXZusTZYslg,https://api.spotify.com/v1/tracks/0OfOLctVeDUDXZusTZYslg,https://api.spotify.com/v1/audio-analysis/0OfOLctVeDUDXZusTZYslg,121347,3,あの子は大丈夫
0,0.447,0.255,2,-12.994,1,0.062,0.967,0.892,0.106,0.11,101.792,audio_features,6RwUwrAGr9uMIcEdaKJIUX,spotify:track:6RwUwrAGr9uMIcEdaKJIUX,https://api.spotify.com/v1/tracks/6RwUwrAGr9uMIcEdaKJIUX,https://api.spotify.com/v1/audio-analysis/6RwUwrAGr9uMIcEdaKJIUX,211027,4,"The Name of Life - From ""Spirited Away"" (""Le Voyage de Chihiro"")"
0,0.128,0.21,5,-15.219,1,0.0394,0.815,0.947,0.286,0.0474,63.447,audio_features,47glEWHDcFq99QJIG41uyF,spotify:track:47glEWHDcFq99QJIG41uyF,https://api.spotify.com/v1/tracks/47glEWHDcFq99QJIG41uyF,https://api.spotify.com/v1/audio-analysis/47glEWHDcFq99QJIG41uyF,142837,3,Faces in the Rain
0,0.701,0.145,3,-17.597,1,0.0467,0.981,0.901,0.115,0.187,134.967,audio_features,7jyTA0SnsCBKDLslEM9bJu,spotify:track:7jyTA0SnsCBKDLslEM9bJu,https://api.spotify.com/v1/tracks/7jyTA0SnsCBKDLslEM9bJu,https://api.spotify.com/v1/audio-analysis/7jyTA0SnsCBKDLslEM9bJu,144213,4,"Dream Lantern (from ""Your Name"") - Piano Version"
0,0.112,0.135,9,-16.884,0,0.0388,0.953,0.857,0.0761,0.0741,176.097,audio_features,43pyNdu9Ps3fANdErq6nqX,spotify:track:43pyNdu9Ps3fANdErq6nqX,https://api.spotify.com/v1/tracks/43pyNdu9Ps3fANdErq6nqX,https://api.spotify.com/v1/audio-analysis/43pyNdu9Ps3fANdErq6nqX,121573,3,ずっと見てた
0,0.689,0.43,0,-18.861,1,0.0747,0.979,0.915,0.218,0.0383,77.98,audio_features,47cOeP7jw9WLLFlTtoiPlb,spotify:track:47cOeP7jw9WLLFlTtoiPlb,https://api.spotify.com/v1/tracks/47cOeP7jw9WLLFlTtoiPlb,https://api.spotify.com/v1/audio-analysis/47cOeP7jw9WLLFlTtoiPlb,132187,3,berceuse: piano
0,0.28,0.183,4,-14.359,0,0.0361,0.743,0.525,0.173,0.0395,119.685,audio_features,6faRsCMylJKKQqESbwJTA9,spotify:track:6faRsCMylJKKQqESbwJTA9,https://api.spotify.com/v1/tracks/6faRsCMylJKKQqESbwJTA9,https://api.spotify.com/v1/audio-analysis/6faRsCMylJKKQqESbwJTA9,179520,4,哀と悲
0,0.813,0.028,7,-22.96,1,0.072,0.994,0.963,0.0851,0.316,65.998,audio_features,2XnI5n569R4tAb9QvI0wkF,spotify:track:2XnI5n569R4tAb9QvI0wkF,https://api.spotify.com/v1/tracks/2XnI5n569R4tAb9QvI0wkF,https://api.spotify.com/v1/audio-analysis/2XnI5n569R4tAb9QvI0wkF,144853,3,午後の眠り
0,0.412,0.143,2,-14.302,1,0.0332,0.793,0.936,0.116,0.0955,85.202,audio_features,2RsFq9HSoesTiuEVArS1sN,spotify:track:2RsFq9HSoesTiuEVArS1sN,https://api.spotify.com/v1/tracks/2RsFq9HSoesTiuEVArS1sN,https://api.spotify.com/v1/audio-analysis/2RsFq9HSoesTiuEVArS1sN,130438,4,Rody's Heart
0,0.325,0.0583,4,-25.045,0,0.044,0.986,0.901,0.0968,0.0389,65.514,audio_features,6fFZYxGeVX7fvjv36yaKFN,spotify:track:6fFZYxGeVX7fvjv36yaKFN,https://api.spotify.com/v1/tracks/6fFZYxGeVX7fvjv36yaKFN,https://api.spotify.com/v1/audio-analysis/6fFZYxGeVX7fvjv36yaKFN,180280,5,BPF1
0,0.478,0.147,5,-18.302,1,0.0639,0.991,0.92,0.097,0.243,119.306,audio_features,6eCmMzyIhImfTliGEapaz7,spotify:track:6eCmMzyIhImfTliGEapaz7,https://api.spotify.com/v1/tracks/6eCmMzyIhImfTliGEapaz7,https://api.spotify.com/v1/audio-analysis/6eCmMzyIhImfTliGEapaz7,171027,4,"Itusmo nando demo (from ""Spirited Away"") - Piano Version"
0,0.182,0.143,9,-21.135,1,0.0384,0.97,0.953,0.0783,0.0803,72.859,audio_features,0WDI60wWIN2lY8eARtE1J7,spotify:track:0WDI60wWIN2lY8eARtE1J7,https://api.spotify.com/v1/tracks/0WDI60wWIN2lY8eARtE1J7,https://api.spotify.com/v1/audio-analysis/0WDI60wWIN2lY8eARtE1J7,136853,3,家族
0,0.465,0.169,9,-16.038,1,0.0354,0.967,0.0415,0.158,0.0887,119.997,audio_features,6NpbAEXLTlIQIVPFDgpsr8,spotify:track:6NpbAEXLTlIQIVPFDgpsr8,https://api.spotify.com/v1/tracks/6NpbAEXLTlIQIVPFDgpsr8,https://api.spotify.com/v1/audio-analysis/6NpbAEXLTlIQIVPFDgpsr8,136720,4,ヒリングの努力
0,0.698,0.136,5,-18.434,1,0.0585,0.968,0.861,0.0827,0.395,130.181,audio_features,6CVutH3LMC6jcPPIAJCbg2,spotify:track:6CVutH3LMC6jcPPIAJCbg2,https://api.spotify.com/v1/tracks/6CVutH3LMC6jcPPIAJCbg2,https://api.spotify.com/v1/audio-analysis/6CVutH3LMC6jcPPIAJCbg2,110600,3,Scaena felix
0,0.651,0.0591,7,-19.419,1,0.14,0.994,0.947,0.135,0.311,123.253,audio_features,3pcqSlIenB67a0kxcznaPI,spotify:track:3pcqSlIenB67a0kxcznaPI,https://api.spotify.com/v1/tracks/3pcqSlIenB67a0kxcznaPI,https://api.spotify.com/v1/audio-analysis/3pcqSlIenB67a0kxcznaPI,77587,4,tender moment
0,0.487,0.778,4,-8.988,0,0.0679,0.162,0.855,0.113,0.0767,139.987,audio_features,4qQ8iccfFFLmPhnZLf3JNH,spotify:track:4qQ8iccfFFLmPhnZLf3JNH,https://api.spotify.com/v1/tracks/4qQ8iccfFFLmPhnZLf3JNH,https://api.spotify.com/v1/audio-analysis/4qQ8iccfFFLmPhnZLf3JNH,67848,4,Jack's Waltz
0,0.573,0.0855,10,-19.202,1,0.0554,0.977,0.891,0.104,0.103,122.028,audio_features,2arEAV93ZMQd8EWhm6qY63,spotify:track:2arEAV93ZMQd8EWhm6qY63,https://api.spotify.com/v1/tracks/2arEAV93ZMQd8EWhm6qY63,https://api.spotify.com/v1/audio-analysis/2arEAV93ZMQd8EWhm6qY63,106133,4,冒険の終わりに…
0,0.33,0.0617,6,-24.355,1,0.0374,0.976,0.743,0.0875,0.0383,80.216,audio_features,2OmT8YHwCwIVV1YfmaB7o5,spotify:track:2OmT8YHwCwIVV1YfmaB7o5,https://api.spotify.com/v1/tracks/2OmT8YHwCwIVV1YfmaB7o5,https://api.spotify.com/v1/audio-analysis/2OmT8YHwCwIVV1YfmaB7o5,151853,4,Lonely Night
0,0.529,0.165,4,-16.586,0,0.0911,0.945,0.935,0.109,0.192,124.423,audio_features,11A9fU6Ol4mhsALOiNeivJ,spotify:track:11A9fU6Ol4mhsALOiNeivJ,https://api.spotify.com/v1/tracks/11A9fU6Ol4mhsALOiNeivJ,https://api.spotify.com/v1/audio-analysis/11A9fU6Ol4mhsALOiNeivJ,192307,4,what if?: guitar
0,0.184,0.331,0,-11.394,1,0.0306,0.851,0.878,0.0977,0.0941,90.296,audio_features,4lmRQW9hnra176dFfbfeXS,spotify:track:4lmRQW9hnra176dFfbfeXS,https://api.spotify.com/v1/tracks/4lmRQW9hnra176dFfbfeXS,https://api.spotify.com/v1/audio-analysis/4lmRQW9hnra176dFfbfeXS,156453,4,A Heart That Is Inherited
0,0.562,0.016,2,-24.546,1,0.0395,0.99,0.902,0.102,0.342,99.708,audio_features,4ZbQPoKBpm0vd3aUr3pjCa,spotify:track:4ZbQPoKBpm0vd3aUr3pjCa,https://api.spotify.com/v1/tracks/4ZbQPoKBpm0vd3aUr3pjCa,https://api.spotify.com/v1/audio-analysis/4ZbQPoKBpm0vd3aUr3pjCa,120120,3,トラウマ
0,0.325,0.101,0,-21.4,1,0.0381,0.946,0.898,0.059,0.0703,141.094,audio_features,07iDjdRywA3D1nLDh2FO6Z,spotify:track:07iDjdRywA3D1nLDh2FO6Z,https://api.spotify.com/v1/tracks/07iDjdRywA3D1nLDh2FO6Z,https://api.spotify.com/v1/audio-analysis/07iDjdRywA3D1nLDh2FO6Z,292093,4,Spirited Away: I. One Summer's Day
0,0.337,0.0152,5,-24.264,1,0.0485,0.858,0.0122,0.126,0.229,111.74,audio_features,0U0MVb521EHCsJF5z4pyt2,spotify:track:0U0MVb521EHCsJF5z4pyt2,https://api.spotify.com/v1/tracks/0U0MVb521EHCsJF5z4pyt2,https://api.spotify.com/v1/audio-analysis/0U0MVb521EHCsJF5z4pyt2,72480,4,絆
0,0.509,0.0902,5,-18.693,1,0.0546,0.987,0.919,0.075,0.0387,135.717,audio_features,6h0ErKZbeqLgyFMfUGZSkN,spotify:track:6h0ErKZbeqLgyFMfUGZSkN,https://api.spotify.com/v1/tracks/6h0ErKZbeqLgyFMfUGZSkN,https://api.spotify.com/v1/audio-analysis/6h0ErKZbeqLgyFMfUGZSkN,176520,4,Boule de cristal - Piano
0,0.441,0.00742,2,-31.918,0,0.0393,0.993,0.952,0.103,0.142,68.066,audio_features,4EY8U0w9xW44Ffz5lFh10K,spotify:track:4EY8U0w9xW44Ffz5lFh10K,https://api.spotify.com/v1/tracks/4EY8U0w9xW44Ffz5lFh10K,https://api.spotify.com/v1/audio-analysis/4EY8U0w9xW44Ffz5lFh10K,89573,4,Memories of a Sound
0,0.433,0.0368,2,-21.38,0,0.0517,0.988,0.91,0.14,0.0972,133.891,audio_features,6KQ0PN9AMVsHB5WJ9ALufO,spotify:track:6KQ0PN9AMVsHB5WJ9ALufO,https://api.spotify.com/v1/tracks/6KQ0PN9AMVsHB5WJ9ALufO,https://api.spotify.com/v1/audio-analysis/6KQ0PN9AMVsHB5WJ9ALufO,215013,4,"Kamado Tanjiro no Uta (from ""Demon Slayer"") - Piano Version"
0,0.292,0.0566,4,-21.355,0,0.0355,0.994,0.871,0.101,0.0386,35.66,audio_features,3Vo3ncjxuGaLrOZctITUlf,spotify:track:3Vo3ncjxuGaLrOZctITUlf,https://api.spotify.com/v1/tracks/3Vo3ncjxuGaLrOZctITUlf,https://api.spotify.com/v1/audio-analysis/3Vo3ncjxuGaLrOZctITUlf,36418,4,Recharge
0,0.201,0.2,9,-18.663,0,0.0349,0.855,0.879,0.0826,0.0389,82.105,audio_features,08Py3Dzt1yhyCBI7bCOATm,spotify:track:08Py3Dzt1yhyCBI7bCOATm,https://api.spotify.com/v1/tracks/08Py3Dzt1yhyCBI7bCOATm,https://api.spotify.com/v1/audio-analysis/08Py3Dzt1yhyCBI7bCOATm,173651,4,Luke's Lament
0,0.61,0.171,7,-17.993,1,0.0786,0.986,0.909,0.106,0.18,130.232,audio_features,74jkq7D6I8gH5Wc31B7Lqf,spotify:track:74jkq7D6I8gH5Wc31B7Lqf,https://api.spotify.com/v1/tracks/74jkq7D6I8gH5Wc31B7Lqf,https://api.spotify.com/v1/audio-analysis/74jkq7D6I8gH5Wc31B7Lqf,148013,4,Hora Auxo
0,0.111,0.151,2,-17.086,0,0.0376,0.956,0.969,0.0691,0.0368,174.982,audio_features,2NfyOPj6eBc3kFX6L2gDwG,spotify:track:2NfyOPj6eBc3kFX6L2gDwG,https://api.spotify.com/v1/tracks/2NfyOPj6eBc3kFX6L2gDwG,https://api.spotify.com/v1/audio-analysis/2NfyOPj6eBc3kFX6L2gDwG,217173,3,End Requiem
0,0.593,0.064,9,-22.008,1,0.0519,0.993,0.933,0.091,0.233,140.117,audio_features,3ofkG7Bxa5YRks5ULfYPRC,spotify:track:3ofkG7Bxa5YRks5ULfYPRC,https://api.spotify.com/v1/tracks/3ofkG7Bxa5YRks5ULfYPRC,https://api.spotify.com/v1/audio-analysis/3ofkG7Bxa5YRks5ULfYPRC,148213,4,"Is There Still Anything That Love Can Do? (from ""Weathering with You"") - Piano Version"
0,0.399,0.262,5,-11.716,0,0.0308,0.97,0.72,0.0984,0.113,113.918,audio_features,2gzHzsT8vbGMC1ejrirI2D,spotify:track:2gzHzsT8vbGMC1ejrirI2D,https://api.spotify.com/v1/tracks/2gzHzsT8vbGMC1ejrirI2D,https://api.spotify.com/v1/audio-analysis/2gzHzsT8vbGMC1ejrirI2D,182987,3,己の選択
0,0.407,0.0802,0,-22.262,1,0.129,0.986,0.739,0.149,0.297,170.041,audio_features,2vWb3Up1OjJiIn7joAfkQn,spotify:track:2vWb3Up1OjJiIn7joAfkQn,https://api.spotify.com/v1/tracks/2vWb3Up1OjJiIn7joAfkQn,https://api.spotify.com/v1/audio-analysis/2vWb3Up1OjJiIn7joAfkQn,61200,3,Repeat Days
0,0.0644,0.429,7,-9.672,1,0.0351,0.461,0.921,0.331,0.0762,72.024,audio_features,4Yrb5hnuEhs9gITdSnrN2J,spotify:track:4Yrb5hnuEhs9gITdSnrN2J,https://api.spotify.com/v1/tracks/4Yrb5hnuEhs9gITdSnrN2J,https://api.spotify.com/v1/audio-analysis/4Yrb5hnuEhs9gITdSnrN2J,125627,3,GREAT SPIRITS
0,0.302,0.223,9,-11.947,0,0.0323,0.97,0.784,0.0784,0.134,74.602,audio_features,6CfBzLvptTgv21y3OjB5GC,spotify:track:6CfBzLvptTgv21y3OjB5GC,https://api.spotify.com/v1/tracks/6CfBzLvptTgv21y3OjB5GC,https://api.spotify.com/v1/audio-analysis/6CfBzLvptTgv21y3OjB5GC,175093,4,哀と愁
0,0.657,0.0443,4,-20.762,0,0.0875,0.982,0.933,0.0947,0.207,77.461,audio_features,37BF72QZ9s6jHQkCnlWLhh,spotify:track:37BF72QZ9s6jHQkCnlWLhh,https://api.spotify.com/v1/tracks/37BF72QZ9s6jHQkCnlWLhh,https://api.spotify.com/v1/audio-analysis/37BF72QZ9s6jHQkCnlWLhh,147813,4,"Might*U (from ""My Hero Academia: Heroes Rising"") - Piano Version"
0,0.552,0.0461,2,-21.556,1,0.0451,0.957,0.697,0.164,0.179,105.652,audio_features,2hBVr6YHlWXg2xKCbrrIuf,spotify:track:2hBVr6YHlWXg2xKCbrrIuf,https://api.spotify.com/v1/tracks/2hBVr6YHlWXg2xKCbrrIuf,https://api.spotify.com/v1/audio-analysis/2hBVr6YHlWXg2xKCbrrIuf,201960,1,ムジカ、ソンジュとエマ達との友情
0,0.254,0.0745,2,-23.124,0,0.0349,0.971,0.964,0.105,0.036,126.328,audio_features,1nHfZrpnVVenmEki9HvhCP,spotify:track:1nHfZrpnVVenmEki9HvhCP,https://api.spotify.com/v1/tracks/1nHfZrpnVVenmEki9HvhCP,https://api.spotify.com/v1/audio-analysis/1nHfZrpnVVenmEki9HvhCP,116800,4,Tomo no Tasuke
0,0.273,0.333,6,-14.541,1,0.035,0.251,0.935,0.0667,0.0853,112.661,audio_features,0x5s5VhaxIhuNg7guk46At,spotify:track:0x5s5VhaxIhuNg7guk46At,https://api.spotify.com/v1/tracks/0x5s5VhaxIhuNg7guk46At,https://api.spotify.com/v1/audio-analysis/0x5s5VhaxIhuNg7guk46At,287350,4,"Penrose Steps, A.I. Bloom - From ""Eden"" Soundtrack"
0,0.693,0.0504,5,-18.786,1,0.103,0.97,0.964,0.0926,0.337,149.803,audio_features,5NJHtp42RpUg2QlVi46M2Y,spotify:track:5NJHtp42RpUg2QlVi46M2Y,https://api.spotify.com/v1/tracks/5NJHtp42RpUg2QlVi46M2Y,https://api.spotify.com/v1/audio-analysis/5NJHtp42RpUg2QlVi46M2Y,111013,4,追憶
0,0.123,0.387,4,-12.029,0,0.035,0.331,0.853,0.153,0.0674,60.772,audio_features,2i9uYsTalkT8ND73KbfDpU,spotify:track:2i9uYsTalkT8ND73KbfDpU,https://api.spotify.com/v1/tracks/2i9uYsTalkT8ND73KbfDpU,https://api.spotify.com/v1/audio-analysis/2i9uYsTalkT8ND73KbfDpU,186133,4,天命
0,0.459,0.248,7,-13.677,1,0.0346,0.585,0.921,0.101,0.222,114.92,audio_features,5QspiGbL0BiWfBdm3iSJal,spotify:track:5QspiGbL0BiWfBdm3iSJal,https://api.spotify.com/v1/tracks/5QspiGbL0BiWfBdm3iSJal,https://api.spotify.com/v1/audio-analysis/5QspiGbL0BiWfBdm3iSJal,146627,3,Ⅱ quiet romance
0,0.0985,0.29,4,-11.63,0,0.0374,0.631,0.148,0.222,0.0393,73.417,audio_features,1b0QO5koiLFRs36yf4ipKO,spotify:track:1b0QO5koiLFRs36yf4ipKO,https://api.spotify.com/v1/tracks/1b0QO5koiLFRs36yf4ipKO,https://api.spotify.com/v1/audio-analysis/1b0QO5koiLFRs36yf4ipKO,128747,4,Separation
0,0.306,0.017,10,-28.818,1,0.039,0.986,0.138,0.0956,0.157,110.984,audio_features,5yMTN93PS4O2oyOcgsoBR0,spotify:track:5yMTN93PS4O2oyOcgsoBR0,https://api.spotify.com/v1/tracks/5yMTN93PS4O2oyOcgsoBR0,https://api.spotify.com/v1/audio-analysis/5yMTN93PS4O2oyOcgsoBR0,131093,4,Weave Your World
0,0.444,0.337,10,-12.332,1,0.03,0.986,0.916,0.121,0.346,155.935,audio_features,1xVb0LIVr9JTHefscrXWGJ,spotify:track:1xVb0LIVr9JTHefscrXWGJ,https://api.spotify.com/v1/tracks/1xVb0LIVr9JTHefscrXWGJ,https://api.spotify.com/v1/audio-analysis/1xVb0LIVr9JTHefscrXWGJ,103009,4,Interlude Mirrors
0,0.482,0.0327,4,-19.835,0,0.096,0.994,0.942,0.0718,0.198,142.544,audio_features,4rVkFPXdU6uMRhh55Q7UoX,spotify:track:4rVkFPXdU6uMRhh55Q7UoX,https://api.spotify.com/v1/tracks/4rVkFPXdU6uMRhh55Q7UoX,https://api.spotify.com/v1/audio-analysis/4rVkFPXdU6uMRhh55Q7UoX,170627,4,"Sadness and Sorrow (from ""Naruto"") - Piano Version"
0,0.633,0.234,10,-19.508,1,0.0849,0.978,0.846,0.114,0.156,117.624,audio_features,7dcVFoOg7z2uPwgFadMmvn,spotify:track:7dcVFoOg7z2uPwgFadMmvn,https://api.spotify.com/v1/tracks/7dcVFoOg7z2uPwgFadMmvn,https://api.spotify.com/v1/audio-analysis/7dcVFoOg7z2uPwgFadMmvn,124787,4,pensees intimes: piano
0,0.485,0.0985,4,-23.274,0,0.0679,0.991,0.937,0.0744,0.354,78.537,audio_features,6PWtj028YCYQePzHwXmadY,spotify:track:6PWtj028YCYQePzHwXmadY,https://api.spotify.com/v1/tracks/6PWtj028YCYQePzHwXmadY,https://api.spotify.com/v1/audio-analysis/6PWtj028YCYQePzHwXmadY,158147,4,Yoh's spirit
0,0.543,0.111,10,-19.37,1,0.0352,0.712,0.973,0.119,0.0471,133.236,audio_features,6STCKWUXbEiaDouCFW0Qqi,spotify:track:6STCKWUXbEiaDouCFW0Qqi,https://api.spotify.com/v1/tracks/6STCKWUXbEiaDouCFW0Qqi,https://api.spotify.com/v1/audio-analysis/6STCKWUXbEiaDouCFW0Qqi,177720,4,AOE組曲 第四楽章: AI
0,0.295,0.0886,9,-17.239,0,0.0393,0.942,0.571,0.0937,0.0697,119.495,audio_features,3jYJFJ5Nv2wmT24QFOGicc,spotify:track:3jYJFJ5Nv2wmT24QFOGicc,https://api.spotify.com/v1/tracks/3jYJFJ5Nv2wmT24QFOGicc,https://api.spotify.com/v1/audio-analysis/3jYJFJ5Nv2wmT24QFOGicc,121760,4,ノスタルジア
0,0.276,0.108,4,-19.436,0,0.0348,0.97,0.899,0.086,0.0965,79.994,audio_features,00ZPtOmZUu1YPdJ3I1CsUO,spotify:track:00ZPtOmZUu1YPdJ3I1CsUO,https://api.spotify.com/v1/tracks/00ZPtOmZUu1YPdJ3I1CsUO,https://api.spotify.com/v1/audio-analysis/00ZPtOmZUu1YPdJ3I1CsUO,178773,3,ともに憩いを
0,0.287,0.0196,2,-21.648,0,0.0463,0.973,0.21,0.121,0.27,84.211,audio_features,08maeoY4mGYb6PMYeMyo7d,spotify:track:08maeoY4mGYb6PMYeMyo7d,https://api.spotify.com/v1/tracks/08maeoY4mGYb6PMYeMyo7d,https://api.spotify.com/v1/audio-analysis/08maeoY4mGYb6PMYeMyo7d,194469,3,Illyana's Theme
0,0.254,0.172,11,-16.547,1,0.05,0.924,0.986,0.225,0.166,117.416,audio_features,5yLtoWn87kZrsoTk4rMcg3,spotify:track:5yLtoWn87kZrsoTk4rMcg3,https://api.spotify.com/v1/tracks/5yLtoWn87kZrsoTk4rMcg3,https://api.spotify.com/v1/audio-analysis/5yLtoWn87kZrsoTk4rMcg3,40780,4,Fleeting Days
0,0.448,0.0743,5,-22.274,1,0.112,0.992,0.818,0.0921,0.204,76.798,audio_features,76cUb9qc2hTwV5MV5xpvnK,spotify:track:76cUb9qc2hTwV5MV5xpvnK,https://api.spotify.com/v1/tracks/76cUb9qc2hTwV5MV5xpvnK,https://api.spotify.com/v1/audio-analysis/76cUb9qc2hTwV5MV5xpvnK,122600,4,Reminiscence
